university,title,number,patent,link,description
Stanford University,AI-driven Foundation Models for Decoding Human Brain Imaging in Psychiatry and Neurology,Docket #: S23-461,,https://techfinder.stanford.edu/technology/ai-driven-foundation-models-decoding-human-brain-imaging-psychiatry-and-neurology,"Stanford researchers have invented a unified AI architecture that integrates foundational models (FMs) with AI techniques for efficient analysis of fMRI data in psychiatric disorders.\nConventional approaches to fMRI data analysis encounter challenges in scalability and adaptability and rely heavily on extensive labelled datasets which are hard to obtain, thus hindering progress in psychiatric research. There is an unmet need for advanced analytical tools to decode complex fMRI data for psychiatric conditions.\nThis invention from Stanford researchers addresses this need using a novel approach that trains foundational models (FMs) using AI techniques, enabling efficient fMRI analysis without extensive labelled datasets. These FMs, fine-tuned with minimal labelled data, identify neurobiological markers, and predict symptom severity for various brain disorders. This approach is scalable, versatile, and seamlessly integrates diverse datasets to uncover personalized biomarkers and therapeutic targets for psychiatric conditions. In conclusion, this invention offers a unified solution for the complex challenges in functional brain imaging, facilitating advancements in precision diagnostics and targeted treatments for brain disorders.\nStage of Development\nSoftware is well developed and tested to generate some preliminary results that identified clinically relevant neurobiological features to diagnose different psychiatric disorders and predicted symptom severity in individuals with psychiatric conditions.\n\nApplications: Diagnostic software for healthcare providers., Research platform for academic and pharmaceutical researchers., Data analytics service for government agencies and technology companies..\n\nAdvantages: Precise diagnosis of psychiatric conditions., Scalable handling of large complex datasets., Seamless data integration for comprehensive analysis., Cost-effectiveness due to automation of fMRI data analysis., Personalized treatments based on individual biomarkers.."
Stanford University,Knock-In of Large DNA for Stable and Long-Term High Genomic Expression,Docket #: S20-259,"Published Application: WO2022104344, Published Application: 20240018493",https://techfinder.stanford.edu/technology/knock-large-dna-stable-and-long-term-high-genomic-expression,"Advances in CRISPR-Cas technology have sparked a multitude of novel gene editing possibilities for therapeutic applications. However, synthetically engineered cells using lentiviral systems or adeno-associated virus (AAV) often do not express transgenes to a high enough concentration and cannot persist for a long period of time. In addition, knock-in (KI) efficiency of gene fragments into a precise genomic locus requires improvement, while maintaining long-term, stable, and high expression of the desired KI fragments.\nThe Qi lab invented a novel KI system and methodology that increases efficient KI of DNA fragments with stable, long-term genomic expressions. The two-part KI system includes a nuclease system and an engineered pseudovirus system from a lentivirus to enhance KI and gene translocation. This technology enables incorporation of large genes (7-8kB), exceeding the limitations from currently available technology. The technology also allows simultaneous KI of two genes at different genomic loci in a one-pot reaction. After KI, the cargo can be expressed even after months, showing superior expression stability. By increasing the efficiency and efficacy of gene incorporation, followed by stable gene expression, the invention can overcome the current limitations of existing methods and be a valuable tool in advancing cell-based therapies.\nDesign of KI system: A) the pseudovirus KI template design; B) the nuclease system\nImage courtesy the Stanley Qi lab @ Stanford Bioengineering\nStage of Development – Proof of Concept In Vitro\n\nApplications: Cellular engineering and manufacturing, T cell therapy (i.e., CAR-T), iPSC engineering, Stem cell therapy, Cell-based vaccines.\n\nAdvantages: More efficient than traditional KI methods, Can handle large payloads (over 4kbs, high efficient even for payload 7~8kb), Long-term, stable, and high gene expression, Precise insertion of single and multiple gene fragments."
Stanford University,Targeting Histone Modifier KDMA2 to Enhance Immunotherapy for Cancer,Docket #: S22-040,,https://techfinder.stanford.edu/technology/targeting-histone-modifier-kdma2-enhance-immunotherapy-cancer,"Scientists in the Sunwoo Lab at Stanford have discovered that inhibition of the histone lysine demethylase KDMA2 can enhance the efficacy of immune checkpoint blockade therapies, like anti-PD-1.\nWhile anti-PD-1 therapies have revolutionized cancer care for a number of different cancer indications, only about 20% of patients overall are responsive to these drugs. One reason for tumor resistance is a lack of T cell infiltration of the tumor. Strategies that enhance infiltration are promising for overcoming this low response rate and making these life-changing therapies effective for more patients.\nResearchers in the Sunwoo lab have discovered such a strategy by studying the tumor-intrinsic factors leading to anti-PD-1 resistance and lack of tumor infiltration. They discovered a novel target involved in histone demethylation called KDMA2 whose knockdown enhances tumor response to anti-PD-1 therapy in vivo. Small molecule therapies against this target, which are in development in the lab, present a new tool in the immunotherapeutic toolbox that will allow these therapies to reach more patients.\n\nApplications: Small molecule therapeutics to treat cancer, especially in combination with anti-PD-1 immunotherapy.\n\nAdvantages: Novel strategy to enhance activity of common anti-cancer therapeutics like anti-PD-1, Expand patient population that can respond to anti-PD-1 therapy."
Stanford University,Granulysin nanobodies to prevent the development of heart attack and stroke,Docket #: S22-067,,https://techfinder.stanford.edu/technology/granulysin-nanobodies-prevent-development-heart-attack-and-stroke,"Stanford scientists designed a nanobody platform to inhibit the activity of granulysin, a protein that is often found in arterial plaque and released by T cells, to prevent the development of atherosclerosis such as heart attack and strokes. Currently, direct modulation of the immune system's involvement in the development of heart attacks and strokes is unavailable and prior research involving immune modulators has shown adverse outcomes. While the exact mechanisms through which granulysin affects the development of atherosclerosis are unknown, there is evidence to suggest that granulysin may play a role in the formation and destabilization of atherosclerotic plaques. To address this challenge, the scientists designed a nanobody to specifically block the secretion of granulysin and thereby inhibit the formation of plaques. This method differs from conventional treatments, which can have broader effects and sometimes cause unintended side effects. The advantages of the nanobody approach are threefold, spanning greater precision, as it directly targets granulysin to the potential to increase effectiveness by addressing a suspected underlying factor.\nStage of Development\nProof of concept\n\nApplications: Prevention of heart attacks and strokes.\n\nAdvantages: Higher specificity as targeting granulysin directly, Greater potential efficacy as addressing underlying factor, Safer profile with limited off-target impact to healthy cells."
Stanford University,Amphiregulin nanobodies to prevent the development of fibroatheromas,Docket #: S22-068,Published Application: WO2023172699,https://techfinder.stanford.edu/technology/amphiregulin-nanobodies-prevent-development-fibroatheromas,"Researchers at Stanford have discovered that nanobodies blocking amphiregulin (AREG) activity have the potential to impede the progression of early-stage atherosclerotic plaque lesions to advanced-stage fibroatheromas.\nCoronary artery disease is a chronic inflammatory disease characterized by the build-up of atherosclerotic plaques. In the early stages, the plaques are rich in lipids and can be treated with medication and lifestyle changes. However, as they mature beyond the lipid-rich phase, a subset of activated T-cells within the plaques expresses the pro-fibrotic protein AREG. This protein promotes smooth muscle cell proliferation and fibrosis, leading to advancement of lesions into irreversible advanced-stage plaques, such as fibroatheroma. Fibroatheroma is a major precursor to plaque rupture that could lead to life-threatening acute cardiac syndromes.\nTo prevent the development of fibroatheromas, Stanford researchers have devised a nanobody-based platform that blocks the attachment of AREG to atherosclerotic plaque lesions, hindering disease progression. The nanobody is a bispecific protein with two immunoglobulin single variable (ISV) domains: one ISV domain binds to AREG and the other domain interferes with vascular smooth muscle cells activity. This nanobody-based platform targeting the root cause of fibroatheroma development could revolutionize treatment strategies for patients with coronary artery disease.\nStage of Development\nProof of concept\n\nApplications: Atherosclerosis treatment.\n\nAdvantages: Specifically targets development of fibroatheromas, which cannot be mitigated with current treatments."
Stanford University,Neutralizing nanobody against cross reactive T cells,Docket #: S22-086,Published Application: WO2023173024,https://techfinder.stanford.edu/technology/neutralizing-nanobody-against-cross-reactive-t-cells,"Stanford researchers have designed a nanobody platform to selectively block a key region on T cells found within arterial plaque, with the aim of preventing thrombotic complications and myocarditis. Across acute respiratory infections such as influenza and SARS-COVID-19, patients have been susceptible to serious complications, including acute thrombotic events and myocarditis. Notably, similar complications have been observed in certain individuals following vaccination against these viral infections. Prior research has shown that the presence of cross-reactive T cells that exhibit specificity towards arterial plaque could be a central contributing factor to these clinical phenomena. In an effort to address the limited preventative treatments, the researchers developed a method to selectively block regions on T cells responsible for binding self-epitopes. In doing so, plaque progression and the inflammatory process are reduced.\n\nApplications: Prevention of thrombotic complications (e.g., heart attack).\n\nAdvantages: Greater precision by targeting T cells directly, Slower plaque progression, Lower inflammatory-related damage."
Stanford University,Engineering and detecting CRISPR induced genetic variants via single cell engineering,Docket #: S22-412,Published Application: WO2024092151,https://techfinder.stanford.edu/technology/engineering-and-detecting-crispr-induced-genetic-variants-single-cell-engineering,"Stanford researchers have developed a new methodology called transcript-informed single-cell CRISPR sequencing (TISCC-Seq), for the direct detection and phenotyping of genetic variants in a high-throughput manner.\nThe characterization of phenotypes of genetic variants has remained a continued challenge. Base editors can introduce single base pair mutations directly into genomes, but in addition, can also introduce a variety of different genetic variants. The newly developed single-cell technology can i) genome engineer mutations, ii) directly identify their presence among individual cells and iii) determine each mutation's transcriptional phenotype. The multiplexed approach involves CRISPR base-editors to introduce the desired mutation into a target gene and long-read sequencing of the target gene's transcript  to identify the engineered mutations. Simultaneously, the transcriptome profile can be assessed. The method allows for determination of the mutations' genotype and expression phenotype at single cell resolution via  integration of the long and short read data. Additionally, the technology is not restricted to CRISPR based genome engineering since it is possible to directly genotype each single-cell independent of guide RNA. The TISCC-Seq can be applied to functionally evaluate numerous cancer mutations as one example.\nStage of Development\nProof of Concept\n\nApplications: Verification of CRISPR edits, Genetic variant specific drug development, Identification of point mutations, Cancer.\n\nAdvantages: First single cell method for direct detection and phenotyping of a given genetic variant, First single cell method for direct introduction of genetic variant, Integrates short and long-read sequencing, Compatible with any type of genome engineering method:iIndependent of guide RNA, Allows deeper sequencing of target genes, Low sequencing cost."
Stanford University,Programmable control of intercellular signals using protein-protein interactions,Docket #: S22-506,Published Application: WO2024178430,https://techfinder.stanford.edu/technology/programmable-control-intercellular-signals-using-protein-protein-interactions,"Stanford researchers have developed a new phospho-responsive system to control protein secretion and surface expression of any tagged protein of interest. The invention enables complex control of multiple proteins.\nWhile tissue engineering holds immense promise in many therapeutic applications including transplantation and cancer immunotherapy,  the immune system remains a major challenge. To address this issue, Stanford researchers have previously developed  a generalized protease-responsive platform, called RELEASE, to control the secretion and display of surface proteins. Building upon it further, now they have developed a new design to attach a phospho-responsive peptide to RELEASE. Upon phosphorylation of this peptide, 14-3-3 proteins (native scaffolding proteins) will be recruited to the construct, inhibit the retention activity of RELEASE, and result in desired protein secretion. The system also allows for implementation of complex boolean logic by using a phospho-peptide that is constitutively phosphorylated (always ON), but can be removed using proteases. These protein-based circuits have advantages such as fast operation, compact delivery and robust performance compared to traditional synthetic circuits.\nStage of Development \nResearch - in vitro\n\nApplications: Cell transplantation, Stem cell differentiation, Cancer immunotherapy.\n\nAdvantages: Uses native signal transduction pathways, Programmable control over expression of multiple proteins, Modularity: local control of the immune microenvironment, Increases the number of available sensors to activate protein secretion, Concentration-dependent sensing of a single input, to control the expression of multiple outputs, Fast operation, compact delivery and robust performance."
Stanford University,Methods to improve CAR T cell efficacy and safety by modulating mediators of phagocytosis,Docket #: S21-084,"Published Application: WO2022232569, Published Application: 20240207314",https://techfinder.stanford.edu/technology/methods-improve-car-t-cell-efficacy-and-safety-modulating-mediators-phagocytosis,"There are several barriers to widespread use of CAR T-cell therapy. One of them is toxicity, primarily cytokine release syndrome (CRS) and neurologic toxicity, but also on-target off-tumor toxicity. Another barrier is the lack of CAR T cell persistence, and more efficacious CAR-T cell therapies are needed especially those targeting solid tumors.\nThe Mackall Lab at Stanford invented a novel way to harness the macrophage – CAR T cell interaction with the goal to address those two limitations: 1) Create a safety switch to quickly deplete CAR T cells in cases of toxicity, and 2) manipulate CAR T cells to enhance their persistence, improving their anti-tumor activity. The safety switch works by blocking """"don't eat me"""" signals on the surface of CAR-T cells, resulting in efficient and fast elimination of CAR T cells by macrophages. Having an off-the-shelf antibody which can effectively deplete CAR T cells when they cause toxicity can be a valuable tool for immunotherapy. To obtain the opposite outcome and increase expansion and persistence exploiting the same CAR-T cell/macrophage regulatory axis, we over-express """"don't eat me"""" signals on CAR T cells. This manipulation has no deleterious effect on their cytotoxic activity, but yields CAR-T cells more resistant to elimination by macrophages, leading to superior activity in models of solid and liquid tumors.\n\nApplications: CAR-T cell immunotherapies, Other T cell based therapies.\n\nAdvantages: Capable of blocking or overexpressing """"don't eat me"""" signals on the surface of CAR T cells depending on the purpose:\n\nOff-the-shelf antibody can be used to effectively block the signal and deplete CAR-T cells when toxic\nOverexpression of the signal in CAR-T cells increase their function, persistence and efficacy, Off-the-shelf antibody can be used to effectively block the signal and deplete CAR-T cells when toxic, Overexpression of the signal in CAR-T cells increase their function, persistence and efficacy."
Stanford University,EcoTyper:  Tumor microenvironment (TME) profiling for personalized cancer therapy,Docket #: S19-484,"Published Application: WO2021092236, Published Application: 20230027353",https://techfinder.stanford.edu/technology/ecotyper-tumor-microenvironment-tme-profiling-personalized-cancer-therapy,"Stanford researchers have formulated a first in line framework called EcoTyper which systematically profiles the tumor microenvironment (TME) cell states in multiple solid tumor types, providing a platform for effective personalized cancer decisions.\nEcoTyper solves a huge unmet medical need to better understand the diversity of the tumor microenvironment.  By discovering co-associations and patterns of cells found within a tumor from gene expression data, EcoTyper creates a detailed atlas for these cells, both cancer and immune.  This invention uses CIBERSORTx, a computational technique, to analyze the RNA of individual cells taken from tumor tissue samples and to purify their distinct gene expression profiles in silico.  The inventors first demonstrated the technology by dissecting the TME of diffuse large B cell lymphoma's (DLBCL) and then in later studies the inventors expanded the technique to profile the TMEs of 16 types of human carcinoma, characterizing multicellular communities of thousands of solid tumors at the transcriptional level.  Almost all the cell types, both known and novel, were validated in a compilation of small conditional RNA-seq (scRNA-seq) tumor atlases.\nThis information allows critical insight into the potential development of individualized immunotherapies for DLBCL and several other types of solid tumor. The potential therapeutic discoveries, clinical management improvements, and diagnostic impact of this invention can help guide personalized cancer medicine in a monumental way.\nFigure\nFigure Description:  Schematic detailing the discovery and validation of clinically-relevant cell states and cellular ecosystems with EcoTyper. (Image credit: inventors' publication, Bogdan et al., listed below.)\nStage of Development:\nInventors analyzed patient biopsy samples from 1,300 DLBCL tumors and defined an atlas of 49 distinct transcriptional states across 13 major cell types.  94% of these states were validated from approximately 200,000 single cell transcriptomes derived from lymphomas, healthy control tonsil tissues and other tissue types. In later studies, inventors further analyzed 16 types of human carcinoma and defined an atlas of 69 cell states for these carcinomas.\n\nApplications: Personalized therapeutic target – For example, several immunologically-active lymphoma therapies rely on the dynamic of TME, such as rituximab, lenalidomide, CART 19, ibrutinib, Patient selection – for clinical studies, Cancer monitoring and follow-up.\n\nAdvantages: Potential to create novel therapeutic and immunotherapeutic targets, Predict clinical outcomes and efficacy, Future drug personalization, Diagnostic tools for improved disease management, Potential to aid earlier cancer diagnosis, Enables identification of new clinically relevant TME in other cancers, First in line – A vast and comprehensive characterization of cell states in DLBCL and in human carcinomas linking TME to tumor subtypes and genotypes."
Stanford University,Quantum Imaging Technology to Reduce X-Ray Dosage & Improve Sensitivity,Docket #: S23-086,,https://techfinder.stanford.edu/technology/quantum-imaging-technology-reduce-x-ray-dosage-improve-sensitivity,"Stanford researchers have developed a method that allows X-ray and CT imaging to achieve the same signal with two to three orders of magnitude less X-ray dosage.\nX-ray is a broadly used imaging modality with a large market of users for many healthcare applications. Its primary disadvantage is that this ionizing radiation can be harmful to the patients and healthcare providers that are exposed. Unfortunately, to have a high enough sensitivity to observe subtle absorption/transmission differences in the sample requires enough high X-ray photon doses which in many cases is enough radiation to be damaging.\nThe method invented here lowers the amount of radiation required by using Compton scattering through a thin carbon target with a pulsed X-ray source to produce an X-ray and an electron which are measured in coincidence. Because the electron and photon are entangled, the detection of the electron means the X-ray photon exists. This quantum concept changes the statistics of the detection allowing a reduction of the number photons required to detect the same absorption/transmission difference from 10,000 photon/pixel to 100 photons/pixel for a 1% difference (2-3 orders of magnitude improvement).\nStage of Development: Concept\n\nApplications: Diagnostic imaging by X-ray and CT.\n\nAdvantages: Reduces X-ray dose 2-3 orders of magnitude for medical image, Improves imaging sensitivity for a given dose."
Stanford University,Using Bispecific Antibodies to Target Cancer Cells for Phagocytic Removal,Docket #: S14-258,"Published Application: WO2016022971, Published Application: 20180355053, Issued: 10,087,257 (USA), Issued: 10,487,150 (USA)",https://techfinder.stanford.edu/technology/using-bispecific-antibodies-target-cancer-cells-phagocytic-removal,"Stanford scientists have discovered that bispecific antibodies can selectively bind cancer cells and block the CD47-SIRPα """"don't eat me signal"""" to efficiently clear tumors with negligible toxicity. Developing bispecific antibodies to target cancer cells for phagocytosis can be an innovative method to help eliminate tumors and treat various cancers, such as lymphoma and leukemia.\nThe interaction between CD47 and SIRPα transmits a """"don't eat me signal"""" that inhibits phagocytosis as a mechanism for the immune system to identify self from non-self. Cancer cells commonly overexpress CD47 to take advantage of this signal and avoid elimination by phagocytosis. Efforts to block CD47 using recombinant variants of SIRPα have been explored as a therapeutic approach to promote the elimination of tumor cells. However, CD47 expression on normal cells serves as an 'antigen sink,' which reduces the efficacy of CD47 blockade and potentially leads to toxicity due to their phagocytosis. Previous studies have shown that therapeutic antibodies that bind tumor antigens to induce phagocytosis are synergistic with CD47 blockage, suggesting that a bifunctional protein that performs these two functions can be a viable option for specifically and efficiently inducing phagocytosis of cancer cells.\nBispecific antibodies designed by the Stanford researchers have low affinity for CD47, rendering them unable to bind normal cells expressing CD47 alone, and high affinity for the tumor antigen CD20, demonstrating selective binding to CD20/CD47 dual antigen-expressing tumor cells. Importantly, the treatment using these bispecific antibodies in mice transplanted or transfused with cancer cells resulted in a significant extension of their survival and depleted target cells in non-human primates with no observed toxicity. Consequently, bispecific antibodies have the potential to improve cancer treatments by targeting tumor cells for phagocytic elimination in patients.\nFigure:\nFigure Description: A schematic showcasing the design of the CD20/CD47 bispecific antibodies.\nStage of Development:\nPreclinical – in-vivo\n\nApplications: Development of bispecific antibodies to treat cancer, Elimination of cancer cells in lymphoma and leukemia, Increasing the efficacy of CD47 blockage by targeting cancer cells for phagocytosis.\n\nAdvantages: Synergizes CD47 blockade with binding to tumor antigens and induction of phagocytosis, Versatile method that can accommodate the targeting of a plethora of tumor antigens, Function is confined to a single, bispecific antibody which simplifies formulations."
Stanford University,Transiently Regulated CAR-T Cells Engineered to Prevent T-cell Exhaustion and Improve Immunotherapy,Docket #: S17-119,"Published Application: WO2018183888, Published Application: 20210032363, Published Application: 20240293461, Issued: 11,938,153 (USA)",https://techfinder.stanford.edu/technology/transiently-regulated-car-t-cells-engineered-prevent-t-cell-exhaustion-and-improve,"A Stanford research team has patented methods that can prevent or reverse T cell exhaustion, thereby increasing the effectiveness of adoptive T cell therapies to fight cancer or chronic infections. These include engineering regulatable chimeric antigen receptors (CAR) as well as identifying a group of small molecules that can modulate or inhibit TCR signaling. Immunotherapy using CAR-T cells relies on endogenous T cell receptor (TCR) signaling which is responsible for optimal T cell activation and potent antitumor or anti-infective effects. However, continuous activation of CAR T cells can result in a dysfunctional state called """"T cell exhaustion"""", reducing the overall effectiveness of therapy. To address this overstimulation problem, the inventors genetically engineered a regulatable CAR by attaching a protein domain that allows for control over CAR surface expression via addition of an FDA-approved small molecule drug. This system is designed such that CAR T cells can undergo temporary periods of rest during which the CAR T cell ceases to signal, thus mitigating T cell exhaustion and restoring therapeutic efficacy. In addition, the inventors showed that certain small molecules that inhibit protein kinases can also address the overstimulation problem through transient inhibition of TCR signaling. Both inventions have applications in basic research or immunotherapy for infectious disease or cancer.\nStage of Development - Proof of Concept\nThe inventors have established an animal model of regulating CAR surface expression and demonstrated proof-of-concept for the engineered regulatable CAR system in vitro and in vivo:\nThe inventors also used a known, FDA-approved drug to demonstrate the effects of tyrosine kinase inhibitors on reversing T cell exhaustion and augmenting T cell function in vivo. Further studies and collaborations with additional Stanford researchers have demonstrated similar or stronger effects using different, novel compounds:\n\nApplications: Immunotherapy - prevent or reverse T cell exhaustion in cell therapy for cancer or chronic infection, including:\n\nEx vivo expansion for adoptive transfer\nIn vivo modulation of T cell receptor signaling, Ex vivo expansion for adoptive transfer, In vivo modulation of T cell receptor signaling, Research - engineered T cell receptors and methods using protein kinase inhibitors could be used to study basic T cell function, signaling and exhaustion reversibility.\n\nAdvantages: Enhanced CAR-T immunotherapy:\n\npreventing or reversing T cell exhaustion could improve effectiveness of immunotherapy for cancer or chronic infections\ncould improve cytotoxicity, proliferative capacity, cytokine secretion and formation of memory T cells, preventing or reversing T cell exhaustion could improve effectiveness of immunotherapy for cancer or chronic infections, could improve cytotoxicity, proliferative capacity, cytokine secretion and formation of memory T cells, Transient effects - Controlled CAR expression (and thus CAR signaling) as well as compounds' inhibitory effect on TCR signaling both provide mechanisms for T cells to """"rest"""" and then restore functionality, Direct modulation: - addresses root cause of T cell exhaustion (i.e., persistent antigen exposure leading to continuous TCR signaling) instead of relying on accessory pathways (such as PD-1/PD-L1)."
Stanford University,Multiplex Epstein-Barr Virus Genotyping Nucleic Acid Amplification Test for Detection of High-risk Variants in Human Plasma,Docket #: S22-281,Published Application: WO2024026336,https://techfinder.stanford.edu/technology/multiplex-epstein-barr-virus-genotyping-nucleic-acid-amplification-test-detection-high,"Researchers at Stanford have developed a nucleic acid amplification test to detect high-risk Epstein-Barr Virus (EBV) BALF2 variants in plasma to aid population-level screening for nasopharyngeal carcinoma (NPC). The team designed and validated a multiplex allele-specific real-time polymerase chain reaction (qPCR) genotyping assay to detect three EBV BALF2 variants. As compared to other current assays, this assay is single-reaction, cost-effective, more accurate, and can also provide important genotyping information. It has been through rigorous analytical/clinical validation.\nCommercial application can be in the form of a qPCR kit (analyte-specific reagents or complete kit), which could be purchased by laboratories that offer plasma-based NPC screening.\nStage of Development\nAnalytically and clinically validated assay\nFigures\nFigure Description A, B, C: Multiplex EBV BALF2 genotyping qPCR design, validation, and association studies with nasopharyngeal carcinoma in endemic and non-endemic populations. A) Analytical sensitivity for each of the four BALF2 qPCR targets. The 95% lower limit of detection with 95% confidence interval is reported for each target in units of EBV copies/mL plasma. In conjunction with the LLODs, the corresponding plasma viral load for 34 screen-detected preclinical NPC cases is presented to indicate likelihood of genotyping success. B) Analytical linearity for each of the four BALF2 qPCR targets, plotting cycle threshold (Ct) against nominal dsDNA control concentration in units of log10 copies/?L template. C) Mixing studies at fixed total template concentration (100 copies/?L template) combining high-risk and low-risk dsDNA controls, demonstrating detection of minor allele fractions as low as 10% for each of the four targets. Measured concentration is plotted against nominal concentration. In the presence of mixed alleles, the assay is approximately linear as allele fraction decreases.\nFigure Description D, E: Multiplex EBV BALF2 genotyping qPCR design, validation, and association studies with nasopharyngeal carcinoma in endemic and non-endemic populations. D) Study overview and experimental workflow. First, the multiplex BALF2 genotyping assay was analytically validated using synthetic dsDNA controls and wild-type B95-8 whole virus control. Next, our non-endemic cohort of 24 NPC cases and 155 non-NPC controls contributed to BALF2 qPCR/NGS validation, longitudinal BALF2 genotyping, and BALF2-NPC association. Finally, our non-endemic cohort and three predominantly endemic cohorts contributed to a meta-analysis of 755 EBV+ NPC cases and 981 non-NPC controls. This validated the association between BALF2 haplotypes and NPC in multiple cohorts, further defined regional EBV genomic diversity, and was used to develop a variant-informed screening model. E) Prevalence of I613V and V317M between EBV+ NPC cases and non-NPC controls in the present study and in the three prior EBV GWAS cohorts.\n\nApplications: Early cancer detection especially in higher-risk East/Southeast Asian populations, Flexibility for serial or once-lifetime screening triage, Commercial application can be in the form of a qPCR kit (analyte-specific reagents or complete kit), which could be purchased by laboratories that offer plasma-based nasopharyngeal carcinoma screening..\n\nAdvantages: Earlier cancer detection for better outcomes, More accurate - reduces false positives which lead to unnecessary procedures, Cost effective and facilitates both serial or once-lifetime testing, Single reaction design and flexibility for use on any real-time PCR instrument, Differentiates EBV BALF2 genotype using three loci and also contains internal control., Completed rigorous analytical/clinical validation."
Stanford University,Magnetic Robotic Surgery Solution for Minimally Invasive Endovascular Procedures,Docket #: S23-047,Published Application: WO2023219964,https://techfinder.stanford.edu/technology/magnetic-robotic-surgery-solution-minimally-invasive-endovascular-procedures,"Stanford researchers have created a magnetic spinner designed to revolutionize minimally invasive endovascular procedures. Currently, state-of-the-art technologies in this field rely heavily on the expertise of interventional radiologists who use catheters and guidewires to treat patients with various diseases, such as stroke, deep vein thrombosis, endovascular coiling, and transcatheter aortic valve replacement. However, these procedures often encounter challenges when navigating through complex arterial tortuosity in elderly patients, leading to increased procedure time and technical failures. Furthermore, patients may need to be transferred to specialized hospitals where interventional surgeons are available to perform these intricate procedures.\nThe magnetic spinner presents an ingenious solution to address these pressing challenges. By harnessing magnets to move freely inside blood vessels, this device offers a multitude of benefits. Firstly, it enhances navigation within multi-branched blood vessels, reducing procedure time and improving success rates. The device's spinning-enabled propelling enables smooth movement through tortuous paths, making it ideal for elderly patients with complex vascular anatomy. Additionally, the magnetic spinner can be operated remotely, potentially eliminating the need for patient transfer to specialized hospitals. This capability significantly enhances accessibility to high-quality interventional procedures, especially in remote or underserved areas, and ensures patients receive timely and effective treatment.\n\nApplications: Drug delivery, Robotic interventional surgery.\n\nAdvantages: Minimally invasive, Remote operation, Improved patient outcomes."
Stanford University,Rotation Thrombectomy Device for Clot Removal in Large Vessel Occlusions,Docket #: S23-053,Published Application: WO2023219965,https://techfinder.stanford.edu/technology/rotation-thrombectomy-device-clot-removal-large-vessel-occlusions,"Stanford researchers in the Zhao Lab have designed and optimized a rotation device that can mechanically dissolve a clot for fast and complete clot retraction.\nCurrent thrombectomy techniques, such as aspiration and stent retriever, fail to restore any blood flow in 15% of patients after multiple passes, with aspiration methods having a failure rate of 25%~33%. Both aspiration and stent retriever can fracture the clot during operation, leading to clot fragmentation and distal clots. This proposed procedure prevents fragmentation of the clot through shearing the clot, instead of stretching and breaking it. This invention can reduce the time required to remove large vessel occlusions that can lead to acute ischemic stroke.\nStage of Development\nResearch - in vivo\n\nApplications: Improved thrombectomy method for acute ischemic stroke treatment, Targeted drug delivery -  drug release can be tuned by the spinning speed of the spinner.\n\nAdvantages: Effective and faster, Prevents fragmentation of the clot and reduces clot size through shearing the clot, instead of stretching and breaking it, Enhanced deliverability and safety - utilizes a soft design, which is less invasive to soft tissue."
Stanford University,Use of Verteporfin to Modulate Wound Healing After an Ocular Surgical Procedure or Ocular Injury,Docket #: S21-314,"Published Application: WO2023039168, Published Application: 20240366565",https://techfinder.stanford.edu/technology/use-verteporfin-modulate-wound-healing-after-ocular-surgical-procedure-or-ocular-injury,"Researchers at Stanford have identified the use of the drug verteporfin to treat or reduce the risk of developing ibrosis after ocular procedures or ocular injury. Of interest is corneal injury, for example after refractive surgery or crosslinking, e.g. LASIK and PRK, and also after corneal infections and ulcers, such as bacterial, viral and fungal infections of the cornea. For example, burns and injury to the cornea can lead to permanent scarring of the cornea and loss of vision. In the case of burns and severe injuries, preserving vision requires preventing fibrosis during the healing process, and facilitating transparent, """"scarless"""" tissue regeneration.  Currently, there are no FDA approved treatments that addresses the main cause of corneal blindness after injury, which is the formation of fibrotic scars that degrade or completely block vision.  A topical therapy that can blunt or eliminate the formation of scars may enable patients to avoid an invasive surgery such as a corneal transplant to remove the scar.  Verteporfin, a benzoporphyrin derivative, was FDA approved more than two decades ago as an intravenous injection with photodynamic therapy to treat choroidal neovascularization in the eye, and has been shown to be safe for use with that indication. The drug has been shown to prevent fibrosis in several human organs including the lung, skin, liver and kidney and can be dosed safely in the skin in previous animal studies with minimal side effects. Researchers have shown that a single dose of verteporfin compounded in a carrier can prevent scar formation after corneal injury.\nStage of Development\n-Preclinical animal models\n\nApplications: Treating or reducing the risk of fibrosis after corneal injury, glaucoma surgery, or after other ocular procedures and injuries.\n\nAdvantages: Unmet need for an improved approach to modulate wound healing after ocular injury or surgery, Verteporfin was approved by FDA in 2000 for unrelated mechanism of action and mode of administration for use in ophthalmology."
